Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.988773411430398,0.975744763840099,0.987723497182522,0.00212367006583865,0.0112265885696022,0.0133241897589261
4,0.996326230712711,0.991953182150695,0.995960337862651,0.000734484024972457,0.00367376928728876,0.00440528634361234
11,0.992898913951546,0.988357588357588,0.994144709326642,-0.00250941028858218,0.00710108604845447,0.00460636515912898
23,0.995967741935484,0.976284584980237,0.988,0.016,0.00403225806451613,0.0198412698412698
30,0.993377483443709,0.980392156862745,0.99009900990099,0.0066006600660066,0.00662251655629139,0.0131578947368421
31,0.980392156862745,0.97323600973236,0.986436498150432,-0.0123304562268804,0.0196078431372549,0.00744416873449132
32,0.991111111111111,0.967881944444444,0.983678870754301,0.0149977944419938,0.00888888888888889,0.0236427320490368
35,0.997024586313097,0.993343041397961,0.996660404925903,0.000730536422458777,0.00297541368690296,0.00370351051066715
36,0.982181660147762,0.972043010752688,0.985823336968375,-0.0074154852780807,0.0178183398522382,0.010507880910683
37,0.996972754793138,0.992964824120603,0.996469994957136,0.00100857286938981,0.00302724520686176,0.00403225806451613
38,0.996344666703404,0.990052384689799,0.995001329921397,0.00269653028093443,0.00365533329659632,0.00633838938960944
39,0.995336614974647,0.987877897366198,0.993901988321384,0.00288269642989134,0.00466338502535253,0.007528508690999
40,0.995116753973187,0.989057536180727,0.99449866903283,0.00124223602484472,0.00488324602681346,0.00611864857674914
41,0.993566258600661,0.984941093099477,0.992413423777222,0.00232059978579079,0.00643374139933875,0.00873673887848801
42,1,1,1,0,0,0
43,0.875,0.833333333333333,0.909090909090909,-0.0779220779220779,0.125,0.0540540540540541
44,0.991018894452906,0.981498953104109,0.99066310538953,0.000718026801241524,0.00898110554709349,0.00969242829944716
45,0.991975376497746,0.982726164855965,0.991287836187258,0.0013862043892985,0.00802462350225349,0.00939875171195283
46,0.994565217391304,0.985384615384615,0.992638512204572,0.00387446726075165,0.00543478260869565,0.00928074245939675
47,0.991463800189693,0.976947040498442,0.988339111251182,0.00630318310746927,0.00853619981030667,0.0147659440779139
48,0.991820660405938,0.981709145427286,0.990770161900439,0.00211832349825995,0.00817933959406241,0.0102781136638452
49,0.979166666666667,0.956743002544529,0.977893368010403,0.00260078023407022,0.0208333333333333,0.0233766233766234
50,0.977955911823647,0.951267056530214,0.975024975024975,0.00599400599400599,0.0220440881763527,0.0278884462151394
51,0.989604620168814,0.986362026213248,0.993134195274186,-0.00713330361123495,0.0103953798311861,0.00331096196868009
52,0.993303389138424,0.990633653689526,0.995294791538808,-0.00400965590605949,0.00669661086157615,0.00270580518202689
55,0.990532544378698,0.976662777129522,0.988193624557261,0.00472255017709563,0.00946745562130178,0.0141342756183746
56,0.996794871794872,0.993610223642173,0.996794871794872,0,0.00320512820512821,0.00320512820512821
57,0.993650793650794,0.986663433559651,0.993286952276333,0.000732332478945441,0.00634920634920635,0.00707662274280137
