Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.995283575498955,0.990635452518759,0.995295699436382,-2.4362780067287e-05,0.00471642450104492,0.00469217633081404
4,1,1,1,0,0,0
11,0.991525423728814,0.990879478827362,0.995418848167539,-0.00785340314136126,0.00847457627118644,0.000657030223390276
23,1,0.996598639455782,0.998296422487223,0.00340715502555366,0,0.00340136054421769
30,0.998233215547703,0.994718309859155,0.997352162400706,0.00176522506619594,0.00176678445229682,0.00352733686067019
31,0.994673768308921,0.990716180371353,0.995336442371752,-0.00133244503664224,0.00532623169107856,0.004
32,0.998904709748083,0.998904709748083,0.99945205479452,-0.0010958904109589,0.00109529025191676,0
35,0.999158160580869,0.997688347168225,0.998842836103514,0.000631180307174416,0.000841839419130801,0.0014722894100326
36,0.998525798525798,0.995590396864282,0.997790326540633,0.00147311563957771,0.00147420147420147,0.00294406280667321
37,0.998744979919679,0.996244366549825,0.998118650445253,0.00125423303649818,0.00125502008032129,0.00250689395838556
38,0.998294890292117,0.996204259456629,0.998098520967787,0.000393409454940567,0.00170510970788285,0.00209777111818693
39,0.998147281744175,0.995929342346043,0.997960520160913,0.000374216484236131,0.00185271825582483,0.00222617154616032
40,0.997687066324936,0.99501246882793,0.9975,0.000375,0.00231293367506407,0.00268699618821471
41,0.996889485240303,0.993677427199222,0.996828688174666,0.000121973531743612,0.00311051475969749,0.00323210147578973
42,0.952380952380952,0.930232558139535,0.963855421686747,-0.0240963855421687,0.0476190476190476,0.024390243902439
43,0.891891891891892,0.846153846153846,0.916666666666667,-0.0555555555555556,0.108108108108108,0.0571428571428571
44,0.996645081441864,0.993763525216954,0.996872008789324,-0.000455382466006583,0.00335491855813645,0.00290096050094635
45,0.996314335201038,0.99264679378582,0.996309829600955,9.04453529177671e-06,0.00368566479896168,0.00369467595837724
46,1,0.997038499506417,0.998517053880376,0.00296589223924864,0,0.00296150049358342
47,0.997872340425532,0.994486853265479,0.997235806931746,0.00127578141611737,0.00212765957446809,0.00339991500212495
48,0.998569043644169,0.995956232159848,0.997974019783101,0.00119175306876415,0.00143095635583115,0.00262029537875179
49,0.98780487804878,0.978851963746224,0.989312977099237,-0.00305343511450382,0.0121951219512195,0.00917431192660551
50,0.995,0.990049751243781,0.995,0,0.005,0.005
51,0.998502545672357,0.996115924708694,0.998054183505463,0.000898069151324652,0.00149745432764301,0.00239377618192699
52,0.997119193374145,0.995446375074895,0.997717991832813,-0.00120105693009849,0.00288080662585524,0.00168249008532628
55,0.998244587478057,0.996495327102804,0.998244587478057,0,0.00175541252194266,0.00175541252194266
56,0.997539975399754,0.996926859250154,0.998461064943059,-0.00184672206832872,0.002460024600246,0.000616142945163278
57,0.998510004257131,0.995966029723992,0.997978938410807,0.00106371662589086,0.00148999574286931,0.00255156283223474
58,0.997904442581727,0.99644277045407,0.998218216119904,-0.000628864898857562,0.00209555741827326,0.00146781295869155
59,0.999656711294198,0.998057808751285,0.999027960432272,0.00125793355823661,0.000343288705801579,0.0016
60,0.99898442789438,0.998759025270758,0.999379127391771,-0.000790201501382853,0.0010155721056195,0.000225861095426313
61,0.997393894266567,0.99517087667162,0.997579594116552,-0.0003723701359151,0.00260610573343261,0.00223463687150838
62,0.998705860602699,0.997599261311173,0.998798188037349,-0.000184894148100213,0.0012941393973008,0.0011094674556213
63,0.918918918918919,0.871794871794872,0.931506849315069,-0.0273972602739726,0.0810810810810811,0.0555555555555556
64,1,1,1,0,0,0
69,1,0.965909090909091,0.982658959537572,0.0346820809248555,0,0.0340909090909091
71,0.999404761904762,0.997425742574257,0.99871121245167,0.00138792505204719,0.000595238095238095,0.00198137507430157
72,0.995951417004049,0.990936555891239,0.995447647951442,0.00101163378856854,0.00404858299595142,0.00505561172901921
73,0.996555683122847,0.995412844036697,0.997701149425287,-0.00229885057471264,0.0034443168771527,0.00115074798619102
75,0.99383477188656,0.992610837438424,0.996291718170581,-0.00494437577255871,0.0061652281134402,0.00123915737298637
76,0.989766081871345,0.979739507959479,0.989766081871345,0,0.010233918128655,0.010233918128655
100,0.995759587020649,0.990827371124564,0.995392554367858,0.000737191301142647,0.00424041297935103,0.00497420781134856
