Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
122,0.987232933819698,0.969549641760491,0.984539430947122,0.00545667143042744,0.0127670661803022,0.0181394143560508
123,0.98843336332091,0.974284266531543,0.9869746551171,0.00295155598331729,0.0115666366790901,0.0144797539723219
124,0.978628230616302,0.959551656920078,0.979358368565034,-0.0014921661278289,0.0213717693836978,0.0199104031856645
125,0.979623221837755,0.957894736842105,0.978494623655914,0.00230414746543779,0.0203767781622453,0.0226313770617568
128,0.986165757075771,0.971371421427678,0.985477836261018,0.00139514236793709,0.013834242924229,0.0152091254752852
129,0.981888964116452,0.966994499083181,0.983220338983051,-0.00271186440677966,0.0181110358835477,0.0154446707399864
132,0.979457682826623,0.961522949100589,0.980384093432578,-0.00189168071719373,0.0205423171733772,0.0186877418292583
133,0.983063748810657,0.964886066492342,0.98212927756654,0.00190114068441065,0.0169362511893435,0.0188034188034188
134,0.988853817320971,0.976524449639587,0.988122813069834,0.00147848799960574,0.0111461826790294,0.0126071111986605
135,0.992690636112209,0.979818660427025,0.989806470675137,0.0058108041562023,0.00730936388779139,0.0130609839929294
136,0.99177196591243,0.97318339100346,0.986409469530907,0.0108139704807833,0.00822803408756979,0.0188953488372093
137,0.98876404494382,0.969773299748111,0.984654731457801,0.00831202046035806,0.0112359550561798,0.0194205666985037
138,0.972675828617623,0.955072233687887,0.977019894437678,-0.00893219650832318,0.0273241713823767,0.0185970636215334
139,0.971960297766749,0.951652089407191,0.975227187850118,-0.00672227063363625,0.0280397022332506,0.0214838870846865
140,0.984,0.956454121306376,0.977742448330684,0.0127186009538951,0.016,0.028436018957346
141,0.985576923076923,0.957198443579767,0.978131212723658,0.0151093439363817,0.0144230769230769,0.0292028413575375
142,0.978728923476005,0.960393015323525,0.979796405941623,-0.00218136491118729,0.0212710765239948,0.0191337804814641
143,0.976047328170843,0.952186561561562,0.975507751472179,0.00110563634178584,0.0239526718291568,0.0250312289804939
144,0.983925549915398,0.974526562761857,0.987098964522152,-0.00645051773892378,0.0160744500846024,0.00970708446866485
145,0.984584584584585,0.966398113578306,0.982911961626861,0.00339762166483462,0.0154154154154154,0.018754988028731
146,0.983861559401128,0.968235744355147,0.983861559401128,0,0.0161384405988723,0.0161384405988723
147,0.989913097454997,0.980027654017514,0.989913097454997,0,0.0100869025450031,0.0100869025450031
148,0.947875602277705,0.915010570824524,0.955619342018106,-0.0163391477147273,0.0521243977222952,0.0365093499554764
149,0.98547215496368,0.965217391304348,0.982300884955752,0.00643604183427192,0.0145278450363196,0.020850040096231
150,0.96821968528232,0.920774647887324,0.958753437213566,0.0195539260617171,0.0317803147176797,0.0505295007564297
151,0.97376858058875,0.939010680157392,0.968546166111031,0.0107261922017684,0.0262314194112504,0.0366205305651672
152,0.979376544383197,0.96642595892338,0.982926363983213,-0.00724914154902709,0.0206234556168029,0.0134979896611143
153,0.973177723177723,0.943429932512902,0.970891635175161,0.00469819221734246,0.0268222768222768,0.0313837375178317
154,0.979238170258257,0.961334511710119,0.98028613270249,-0.00214036273515827,0.0207618297417431,0.0186636594305047
155,0.987813830568198,0.967709457029845,0.983589781075253,0.00855231899418881,0.0121861694318015,0.0205982968192736
156,0.989197885543553,0.973535399230943,0.986590257879656,0.00527220630372493,0.0108021144564468,0.0160036579789666
157,0.992458251032501,0.98310209889719,0.991479056417616,0.00197327114539421,0.00754174896749865,0.00949820788530466
160,0.990627253064167,0.975159687721789,0.987423643550126,0.00646784045993532,0.00937274693583273,0.0157593123209169
161,0.984398976982097,0.971479050984351,0.985533222378697,-0.00230444245295097,0.0156010230179028,0.0133299154063061
162,0.971228070175439,0.954812004139358,0.976883712722781,-0.011646373742721,0.0287719298245614,0.0173943911963081
163,0.970405727923628,0.953788411916491,0.976347700804418,-0.0122463681114179,0.0295942720763723,0.0176371104131433
164,0.973684210526316,0.954476479514416,0.976708074534162,-0.0062111801242236,0.0263157894736842,0.0202492211838006
165,0.975278121137206,0.950602409638554,0.97467572575664,0.00123533045089561,0.0247218788627936,0.0259259259259259
166,0.984236627701027,0.962751212751213,0.981022155530056,0.00653190925942272,0.0157633722989727,0.0221713883512229
167,0.985444234404537,0.969499721034034,0.984513692162417,0.00188857412653447,0.0145557655954631,0.0164150943396226
168,0.986332574031891,0.968370607028754,0.983931180003246,0.00486933939295569,0.0136674259681093,0.0184585492227979
169,0.989628909415006,0.98017815584624,0.989989868287741,-0.000729483282674772,0.0103710905849943,0.00964890942998459
170,0.994105409153953,0.97649863760218,0.988109598483543,0.0120627261761158,0.00589459084604716,0.0178143199725934
171,0.986377025036819,0.974181818181818,0.986922085098545,-0.00110517590716522,0.0136229749631811,0.012532252119425
172,0.986266368572341,0.979384712971773,0.989585002403461,-0.00672969075468675,0.0137336314276589,0.00707395498392283
173,0.98769828423438,0.977884615384615,0.988818667963053,-0.00226867606546751,0.0123017157656199,0.0100584036340039
174,0.990804597701149,0.9806598407281,0.990235496840896,0.00114876507754164,0.00919540229885057,0.0103329506314581
175,0.965968586387435,0.945850688881769,0.972171908447225,-0.012843734562819,0.0340314136125654,0.0215445807093139
176,0.982424242424242,0.959739490822972,0.979456193353474,0.00604229607250755,0.0175757575757576,0.0234939759036145
177,0.965394220478059,0.928381507848014,0.962860828181293,0.00524840990970956,0.0346057795219408,0.0396593026350812
178,0.985282726568552,0.962906888720666,0.981102969533359,0.0084843810258388,0.0147172734314485,0.0230414746543779
179,0.991011984021305,0.981860158311346,0.990847062739225,0.000332834082210018,0.00898801597869507,0.00931780366056572
180,0.991902834008097,0.976484655241132,0.988102440008066,0.00766283524904215,0.00809716599190283,0.0156689433507433
181,0.980525502318393,0.968253968253968,0.983870967741935,-0.00682382133995037,0.0194744976816074,0.0127606598194833
182,0.979503282900371,0.945650975636644,0.97206640602867,0.0151849963170718,0.0204967170996289,0.0352583928471012
183,0.970770310804774,0.936984107428853,0.967467005883288,0.00680553347114009,0.0292296891952262,0.0358138945233266
184,0.987946966653274,0.974247226624406,0.986955649207305,0.00200682319887618,0.0120530333467256,0.0140336808340016
185,0.920556552962298,0.87202380952381,0.931637519872814,-0.02407449466273,0.079443447037702,0.0570114942528736
186,0.992202729044834,0.982625482625483,0.991236611489776,0.00194741966893866,0.00779727095516569,0.00972762645914397
