Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
47,0.993464052287582,0.984957185836612,0.992421592631456,0.00209863588667366,0.0065359477124183,0.00861868157465642
48,0.995624829094886,0.988596253054575,0.994265428727471,0.00273074822501365,0.00437517090511348,0.00709026452140714
49,0.986225895316804,0.964959568733154,0.982167352537723,0.00823045267489712,0.0137741046831956,0.0218579234972678
50,0.994505494505495,0.978378378378378,0.989071038251366,0.0109289617486339,0.00549450549450549,0.016304347826087
51,0.992153623786909,0.987058340180772,0.993487025741755,-0.00268789413832317,0.00784637621309106,0.005175983436853
52,0.996191994332271,0.993552375905317,0.996765761375216,-0.00115192060608746,0.00380800566772937,0.00265981026686763
55,0.99317617866005,0.984019668100799,0.991945477075589,0.00247831474597274,0.00682382133995037,0.00928217821782178
56,0.996801023672425,0.993622448979592,0.996801023672425,0,0.00319897632757518,0.00319897632757518
57,0.994392884764114,0.988278247501922,0.994104571373345,0.00057987822557263,0.00560711523588554,0.00618357487922705
58,0.997287872917474,0.994590417310665,0.997287872917474,0,0.00271212708252615,0.00271212708252615
59,0.9969998799952,0.994612713994972,0.997299081687774,-0.00060020406938359,0.00300012000480019,0.00240153698366955
60,0.99684837165869,0.994179278230501,0.997081144191477,-0.000467016929363689,0.00315162834130968,0.00268597454163261
61,0.995220282626766,0.983569521462313,0.991716711534479,0.00704079519569269,0.00477971737323358,0.0117622781675609
62,0.994534489257444,0.98875772906127,0.994347088750707,0.000376860749952892,0.0054655107425556,0.00584024114544084
63,0.964912280701754,0.964912280701754,0.982142857142857,-0.0357142857142857,0.0350877192982456,0
64,1,0.980392156862745,0.99009900990099,0.0198019801980198,0,0.0196078431372549
69,0.96078431372549,0.907407407407407,0.951456310679612,0.0194174757281553,0.0392156862745098,0.0576923076923077
71,0.995761514552133,0.99183788347875,0.995902218454147,-0.000282605623851915,0.00423848544786663,0.00395703787450537
72,0.995538559592097,0.986111111111111,0.993006993006993,0.00508582326764145,0.00446144040790312,0.00951173113506658
73,0.988934555801454,0.985196850393701,0.99254323338093,-0.00729811201015389,0.0110654441985457,0.00382165605095541
75,0.954545454545455,0.943820224719101,0.971098265895954,-0.0346820809248555,0.0454545454545455,0.0117647058823529
76,0.948717948717949,0.880952380952381,0.936708860759494,0.0253164556962025,0.0512820512820513,0.075
100,0.986975397973951,0.971971496437055,0.985786557456035,0.0024090580582992,0.0130246020260492,0.0153994225216554
101,0.980228471001757,0.967685968336586,0.983577647966494,-0.00683346191998237,0.0197715289982425,0.0130502101305021
102,0.98565251572327,0.971710908738617,0.98565251572327,0,0.0143474842767296,0.0143474842767296
103,0.994692144373673,0.987979755377478,0.993953537710831,0.00148509600084863,0.00530785562632696,0.00678397286410854
104,0.981239804241436,0.958183990442055,0.978645515558267,0.00528777709985764,0.0187601957585644,0.0239350912778905
105,0.978384527872582,0.953436807095344,0.976163450624291,0.00454029511918275,0.0216154721274175,0.0260475651189128
106,0.981023436866434,0.965674143849286,0.982537361923327,-0.00308641975308642,0.0189765631335658,0.0159440331896201
107,0.976495600307093,0.952312388412141,0.975573780164021,0.00188801699215293,0.0235043996929073,0.0253463012083702
108,0.993201754385965,0.983923528133826,0.991896627244853,0.0026281208935611,0.00679824561403509,0.00940507436570429
109,0.987712243074173,0.979180509413068,0.989480752014324,-0.0035810205908684,0.0122877569258266,0.00874439461883408
112,0.984772590663194,0.972112341772152,0.985858991074115,-0.00220639855581185,0.0152274093368063,0.0130522088353414
113,0.990481856038073,0.984430429641309,0.992154136458437,-0.00337670076472341,0.00951814396192742,0.00616792678074015
114,0.992993319211341,0.976446082358596,0.988082691528172,0.00989055533036076,0.00700668078865895,0.0167796063246208
115,0.986847687738651,0.972814721873693,0.98622005511978,0.00127199491202035,0.0131523122613492,0.0144067796610169
116,0.983946141895391,0.974358974358974,0.987012987012987,-0.00623376623376623,0.016053858104609,0.0099009900990099
117,0.994265549183943,0.985570616528203,0.992732878220656,0.00308302136093372,0.00573445081605646,0.00879507475813544
118,0.967952522255193,0.95268691588785,0.975770266227939,-0.0161531558480407,0.0320474777448071,0.0162846803377563
119,0.986728599867286,0.972531066056246,0.986074270557029,0.0013262599469496,0.013271400132714,0.0145791915175613
120,0.97875,0.937051220679751,0.967502780180403,0.0229828246632893,0.02125,0.0434888834595651
121,0.980321416857986,0.95221408091749,0.975522193211488,0.0097911227154047,0.0196785831420138,0.0292302695680416
122,0.991947006104689,0.981871946515814,0.990853065196238,0.00220564385338956,0.00805299389531108,0.0102384655261794
123,0.988597053171044,0.982429335370512,0.991136801541426,-0.00513808606294155,0.0114029468289558,0.00631036703155183
124,0.979530703944084,0.962236390387445,0.980754811297176,-0.00249937515621095,0.0204692960559161,0.018018018018018
125,0.99024199843872,0.964272139870772,0.981811145510836,0.0170278637770898,0.00975800156128025,0.0264773599386032
128,0.984735713384635,0.971862549800797,0.985730521530496,-0.00202045712842531,0.0152642866153652,0.0132726583238529
129,0.985130111524164,0.974590437980609,0.987131730443617,-0.00406366407043684,0.0148698884758364,0.0108585001696641
132,0.989981934636229,0.981199641897941,0.990510619069137,-0.00106806884936121,0.0100180653637707,0.00896013152486642
133,0.988229710488847,0.981151635095656,0.990486157358957,-0.0045666444677005,0.0117702895111533,0.00724706779822638
134,0.992506408992309,0.98608934169279,0.992995955410871,-0.000986485153398441,0.00749359100769079,0.00651401500197394
135,0.991359842906235,0.980576867048655,0.990193194076689,0.00235363342159459,0.00864015709376534,0.0109707121167597
136,0.975452951490356,0.941873589164786,0.970066841034583,0.011043301365882,0.0245470485096435,0.0352601156069364
137,0.982097186700767,0.963915908377785,0.981626457900623,0.000958619587793577,0.0179028132992327,0.0188438198658576
138,0.98238747553816,0.970048309178744,0.984796468857283,-0.00490436488474743,0.0176125244618395,0.0127826941986234
139,0.984876890388701,0.974042027194067,0.986850344395742,-0.00400751408891672,0.0151231096112986,0.0111682770736604
140,0.980142970611596,0.944869831546707,0.971653543307087,0.0173228346456693,0.0198570293884035,0.0366900858704137
141,0.983639265762171,0.955056179775281,0.977011494252874,0.0134760206103845,0.0163607342378292,0.0295275590551181
142,0.975777465228942,0.953864955698136,0.976387802971071,-0.00125097732603597,0.024222534771058,0.0230010952902519
143,0.985259631490787,0.973656829360575,0.986652608372673,-0.0028276341328988,0.0147403685092127,0.0119504703397965
