Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.960959987059989,0.925672185732282,0.961401626497787,-0.000919163011456364,0.0390400129400109,0.0381563279391325
4,0.994847775175644,0.979253112033195,0.989517819706499,0.0107151176333566,0.00515222482435597,0.0157553290083411
11,0.98589140658401,0.977947413061917,0.98885077186964,-0.00600343053173242,0.0141085934159897,0.00817204301075269
23,0.987854251012146,0.964426877470356,0.981891348088531,0.0120724346076459,0.0121457489878543,0.024
30,0.958823529411765,0.915730337078652,0.956011730205279,0.00586510263929619,0.0411764705882353,0.0467836257309941
31,0.994186046511628,0.975285171102662,0.987487969201155,0.0134744947064485,0.00581395348837209,0.0191204588910134
32,0.957617411225659,0.92992213570634,0.963688760806916,-0.0126801152737752,0.0423825887743414,0.0301624129930394
35,0.992908935807208,0.986858142122834,0.993385608364005,-0.000960153624579933,0.00709106419279164,0.00613726118048885
36,0.980769230769231,0.967479674796748,0.983471074380165,-0.00550964187327824,0.0192307692307692,0.0138121546961326
37,0.953116066323613,0.910928961748634,0.953388618816128,-0.00057191878753217,0.0468839336763865,0.0463386727688787
38,0.987008358134479,0.976411268996157,0.988064867179277,-0.00214083099923287,0.0129916418655214,0.0108763595449431
39,0.991268137875369,0.981562885998692,0.990695670507567,0.00115502021285372,0.00873186212463082,0.00987613603048959
40,0.991038581265918,0.978121217763709,0.988939615004471,0.00423589212594719,0.00896141873408169,0.0131504790531655
41,0.987796312554873,0.975886893919681,0.987796312554873,0,0.0122036874451273,0.0122036874451273
42,0.698924731182796,0.488721804511278,0.656565656565656,0.121212121212121,0.301075268817204,0.380952380952381
43,0.511111111111111,0.425925925925926,0.597402597402597,-0.337662337662338,0.488888888888889,0.28125
44,0.979979335931996,0.96151045986545,0.980377601383176,-0.000812803773664688,0.0200206640680036,0.0192238093223725
45,0.963341528384891,0.931446974925236,0.964506908051453,-0.00241945277396333,0.0366584716151094,0.0343248892858646
46,0.97679012345679,0.951876804619827,0.97534516765286,0.0029585798816568,0.0232098765432099,0.0260955194485475
47,0.993710691823899,0.982383419689119,0.991113434396236,0.00522739153162572,0.00628930817610063,0.0114702815432742
48,0.976128093158661,0.963782696177062,0.98155737704918,-0.0111241217798595,0.0238719068413392,0.0129526052399176
49,0.978313253012048,0.96437054631829,0.98186215235792,-0.00725513905683192,0.0216867469879518,0.0145631067961165
50,0.966386554621849,0.929919137466307,0.963687150837989,0.00558659217877095,0.0336134453781513,0.0389972144846797
