Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
All,0.986126662966677,0.972998202655586,0.986314332517855,-0.000380619565874575,0.0138733370333226,0.0134979264866673
4,0.997785977859779,0.992657856093979,0.996315401621223,0.00294767870302137,0.0022140221402214,0.00515084621044886
11,0.991202346041056,0.984602580108198,0.992241560075488,-0.00209687565527364,0.00879765395894428,0.00671704450041982
23,0.98015873015873,0.98015873015873,0.98997995991984,-0.0200400801603206,0.0198412698412698,0
30,0.970588235294118,0.958064516129032,0.978583196046128,-0.0164744645799012,0.0294117647058824,0.0132890365448505
31,0.975155279503106,0.944645006016847,0.971534653465347,0.00742574257425743,0.0248447204968944,0.032059186189889
32,0.981659388646288,0.971477960242005,0.985532661113547,-0.00789127575624726,0.0183406113537118,0.0105633802816901
35,0.997341534612177,0.994076999012833,0.997029702970297,0.000625325690463783,0.00265846538782319,0.00328193373619504
36,0.986893840104849,0.972030981067126,0.985817150338206,0.00218197687104517,0.0131061598951507,0.0152571926765475
37,0.993295340261482,0.988325550366911,0.994128501929207,-0.00167757087736957,0.00670465973851827,0.00503693754197448
38,0.995108635913971,0.991186453049159,0.995573720915314,-0.000934742166952282,0.00489136408602938,0.00396075914550289
39,0.993996601152653,0.987937871777925,0.993932341451251,0.000129295615955079,0.00600339884734742,0.00613190994219013
40,0.99422119487909,0.985720581754077,0.992808948863636,0.00284090909090909,0.00577880512091038,0.00859929078014184
41,0.993240839558876,0.984051458278262,0.991961628991429,0.00257583159390683,0.00675916044112415,0.0093142907832875
42,1,0.91304347826087,0.954545454545454,0.0909090909090909,0,0.0869565217391304
43,0.804347826086957,0.755102040816326,0.86046511627907,-0.13953488372093,0.195652173913043,0.075
44,0.987431140861763,0.975365399012204,0.987529091579657,-0.000198395035037072,0.0125688591382371,0.0123729382675851
45,0.99067090115125,0.98185978608629,0.990846873204117,-0.000355258345958936,0.0093290988487495,0.00897709221636987
46,0.992254066615027,0.979357798165138,0.989571263035921,0.00540749324063345,0.00774593338497289,0.0130970724191063
47,0.98134328358209,0.972872996300863,0.98625,-0.01,0.0186567164179104,0.00879396984924623
48,0.988245931283906,0.979098238280084,0.989438744719372,-0.0024140012070006,0.011754068716094,0.00936555891238671
49,0.970360824742268,0.953164556962025,0.97602073882048,-0.0116655865197667,0.029639175257732,0.0182529335071708
50,0.960861056751468,0.938814531548757,0.968441814595661,-0.0157790927021696,0.0391389432485323,0.0238568588469185
51,0.996575651076868,0.982847493778884,0.991349558513738,0.0104881000403388,0.00342434892313238,0.0138220082040307
52,0.99555518972755,0.987024645013873,0.993469957698468,0.00418908374060536,0.00444481027245041,0.00860655737704918
55,0.992899408284024,0.987058823529412,0.993487270574304,-0.00118413262285376,0.00710059171597633,0.00592417061611374
56,0.991228070175439,0.990438247011952,0.99519615692554,-0.00800640512409928,0.0087719298245614,0.000803858520900322
57,0.988840368753032,0.983828143857108,0.991848156710062,-0.00608346514174474,0.0111596312469675,0.00512570173297535
58,0.989775505667926,0.984959079849591,0.992422554045019,-0.00534878537998663,0.0102244943320738,0.00491620111731844
59,0.989198559807974,0.987881209215608,0.993903664500569,-0.00951296308702351,0.0108014401920256,0.00134625740441572
60,0.99226399129699,0.990826795413398,0.995392263853523,-0.00630532314781133,0.00773600870300979,0.00145967643838949
61,0.995227869243617,0.99144283337295,0.995703031749821,-0.00095488183337312,0.00477213075638272,0.00382135180320038
62,0.995082700044703,0.991978609625668,0.995973154362416,-0.00178970917225951,0.00491729995529727,0.00313479623824451
63,0.979274611398964,0.964285714285714,0.981818181818182,-0.00519480519480519,0.0207253886010363,0.015625
64,0.982456140350877,0.949152542372881,0.973913043478261,0.0173913043478261,0.0175438596491228,0.0344827586206897
69,0.945454545454545,0.912280701754386,0.954128440366972,-0.018348623853211,0.0545454545454545,0.037037037037037
71,0.986646884272997,0.983727810650888,0.991797166293811,-0.0104399701715138,0.013353115727003,0.00299850074962519
72,0.983663538408064,0.969510106200754,0.984519046790746,-0.00173943294485998,0.016336461591936,0.0146239554317549
73,0.980439121756487,0.973830293417922,0.986741663318602,-0.012856568903174,0.019560878243513,0.0068742418115649
75,0.963800904977376,0.950892857142857,0.974828375286041,-0.022883295194508,0.0361990950226244,0.0138888888888889
76,0.975609756097561,0.952380952380952,0.975609756097561,0,0.024390243902439,0.024390243902439
100,0.9860183639399,0.971422697368421,0.98550422358953,0.00104286161226405,0.0139816360601002,0.0150093808630394
101,0.988338658146965,0.973870612309145,0.986762360446571,0.00318979266347687,0.0116613418530351,0.0148089171974522
102,0.989305934158104,0.974189551930622,0.986926053760067,0.00481121221629537,0.0106940658418956,0.0154424040066778
103,0.987853628536285,0.978674790555979,0.989222478829869,-0.00277136258660508,0.0121463714637146,0.00940487203206907
104,0.989469420818145,0.967524752475247,0.983494363929147,0.0120772946859903,0.010530579181855,0.0224089635854342
105,0.988823842469399,0.975840336134454,0.987772461456672,0.00212652844231792,0.0111761575306014,0.0132766861391397
106,0.95411036036036,0.915080329418118,0.955657384561156,-0.00324286217835742,0.0458896396396396,0.0427905663041943
107,0.988121368624919,0.973911936879613,0.98678357294823,0.00270775578621623,0.0118786313750807,0.0145506052021633
108,0.983212961155573,0.96679462571977,0.983117009856543,0.000195179076802967,0.0167870388444271,0.0169789227166276
109,0.976608187134503,0.952800829875519,0.975830013280212,0.00159362549800797,0.0233918128654971,0.0249469214437367
112,0.97344,0.940340030911901,0.969252827783973,0.00860283574956189,0.02656,0.0348984771573604
