Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
71,0.991569086651054,0.987099782405968,0.993508017207665,-0.00391083300743058,0.00843091334894614,0.00454545454545455
72,0.99254215304799,0.970513633481294,0.985036202735318,0.015124698310539,0.00745784695201038,0.0223570744171191
73,0.983232729711603,0.972793629727936,0.986209216279852,-0.00605449041372351,0.0167672702883971,0.0107962213225371
75,0.974763406940063,0.962616822429907,0.980952380952381,-0.0126984126984127,0.0252365930599369,0.012779552715655
76,0.973214285714286,0.915966386554622,0.956140350877193,0.0350877192982456,0.0267857142857143,0.0603448275862069
100,0.991454965357968,0.979019384264538,0.989398478912192,0.00414842129522932,0.00854503464203233,0.0126494940202392
101,0.992441860465116,0.983578219533276,0.991721132897604,0.00145243282498184,0.00755813953488372,0.00899854862119013
102,0.978796169630643,0.957831325301205,0.978461538461538,0.000683760683760684,0.021203830369357,0.0218728639781271
103,0.989690721649485,0.981636060100167,0.990732940185341,-0.002106149957877,0.0103092783505155,0.00822264389626818
104,0.977303988995873,0.95497311827957,0.976968030250945,0.000687521485046408,0.0226960110041265,0.0233676975945017
105,0.984743411927878,0.969503868912153,0.984515830829674,0.000462214005084354,0.0152565880721221,0.0157116451016636
106,0.973841790104003,0.945416717660017,0.971942627075994,0.00390035228988425,0.0261582098959975,0.0299491429647768
107,0.978736392308475,0.95360824742268,0.976253298153034,0.00507408159123199,0.0212636076915251,0.0262172284644195
108,0.981171548117155,0.959972708664999,0.979577628220005,0.00324901369227199,0.0188284518828452,0.0220111214087118
109,0.986270022883295,0.967917869746551,0.983697424193023,0.0052168242582328,0.0137299771167048,0.0188617886178862
112,0.97675962815405,0.94234465086483,0.970316622691293,0.0131926121372032,0.0232403718459495,0.0360419397116645
113,0.979543292102759,0.966439802863178,0.982933524286908,-0.00692206707244301,0.0204567078972407,0.0136526946107784
114,0.981275890637945,0.966699314397649,0.983067729083665,-0.00365205843293493,0.0187241093620547,0.0151338766006985
115,0.975968992248062,0.953246261593791,0.976063572051555,-0.000193817230351778,0.024031007751938,0.0238418298119791
116,0.974542561654734,0.960031347962382,0.979608156737305,-0.0103958416633347,0.0254574383452665,0.0152733118971061
117,0.98582565556343,0.972727272727273,0.986175115207373,-0.000708968450903935,0.0141743444365698,0.0134751773049645
118,0.9702590342181,0.953188815582784,0.976033456651118,-0.0119028470323307,0.0297409657818996,0.0181229773462783
119,0.980799373040752,0.962322183775471,0.980799373040752,0,0.0192006269592476,0.0192006269592476
120,0.985483201990875,0.972574703233729,0.986096700560282,-0.00124507159161652,0.0145167980091248,0.0132890365448505
121,0.987817796610169,0.96757457846952,0.983520105471325,0.00870138431114041,0.0121822033898305,0.0207403517983723
122,0.98219742261193,0.963006382701576,0.981154611811546,0.00212342402123424,0.0178025773880696,0.0198859870078218
123,0.990757855822551,0.979492385786802,0.989639963073136,0.00225664170684173,0.00924214417744917,0.0114754098360656
124,0.989352262644188,0.961206896551724,0.98021978021978,0.0184615384615385,0.0106477373558119,0.0287456445993031
125,0.982667138309162,0.962911611785095,0.981105421154865,0.00317852728235917,0.0173328616908383,0.0204513399153738
128,0.979506710192238,0.958303761533002,0.978707982241551,0.0016308779559663,0.0204932898077621,0.0220894441426761
129,0.988244766505636,0.965696302124312,0.982548831252001,0.0115273775216138,0.0117552334943639,0.0230818210760904
132,0.977571749948872,0.946159936658749,0.97233523189585,0.0107133170599403,0.0224282500511282,0.0328454845889256
133,0.987585756288795,0.975004031607805,0.987343839307586,0.000489915897770883,0.0124142437112055,0.0128979591836735
134,0.987815723941658,0.971316134674246,0.985449383373259,0.00479105669417088,0.0121842760583422,0.0169056470171712
135,0.987620921462535,0.97349494949495,0.98656948652854,0.00212922774547539,0.0123790785374652,0.0144797120418848
136,0.989389920424403,0.974314323030039,0.986990077177508,0.00485115766262404,0.0106100795755968,0.0153981522217334
