Label,Total/Target,Jaccard,Dice,VolumeSimilarity,FalseNegative,FalsePositive
62,0.994810307802434,0.990203063769149,0.99507741877741,-0.000537008860646201,0.00518969219756621,0.00465532676812892
63,0.96969696969697,0.96969696969697,0.984615384615385,-0.0307692307692308,0.0303030303030303,0
64,0.9375,0.9375,0.967741935483871,-0.0645161290322581,0.0625,0
69,0.927710843373494,0.885057471264368,0.939024390243902,-0.024390243902439,0.072289156626506,0.0493827160493827
71,0.993631802392898,0.983948022167017,0.991909073396263,0.00346753997303024,0.00636819760710151,0.00980769230769231
72,0.97698653929657,0.957854406130268,0.978473581213307,-0.0030441400304414,0.0230134607034303,0.0200348432055749
73,0.979802513464991,0.960404751429828,0.979802513464991,0,0.020197486535009,0.020197486535009
75,0.985865724381625,0.965397923875433,0.982394366197183,0.00704225352112676,0.0141342756183746,0.0210526315789474
76,0.954635108481262,0.932562620423892,0.965104685942173,-0.0219341974077767,0.0453648915187377,0.0241935483870968
100,0.977443609022556,0.961849710982659,0.980553918680024,-0.00636417206835592,0.0225563909774436,0.0163159139276425
101,0.983772493573265,0.968675842429995,0.984088717454195,-0.000642880102860816,0.0162275064267352,0.0155948553054662
102,0.986844942850981,0.970313825275657,0.984933275936289,0.00387430047352561,0.0131550571490188,0.0169709989258861
103,0.992056074766355,0.977890373099954,0.988821611551001,0.00652072659524919,0.00794392523364486,0.0143918291550604
104,0.939793038570085,0.91358024691358,0.954838709677419,-0.0320191158900836,0.0602069614299153,0.0296260320543953
105,0.980985915492958,0.945689069925322,0.97208653175157,0.0181437543614794,0.0190140845070423,0.0366528354080221
106,0.947569982675299,0.89194060595657,0.942884362382616,0.0098897609218346,0.0524300173247014,0.0617551462621885
107,0.936021559037828,0.887228003784295,0.94024463605374,-0.00902346099859635,0.0639784409621719,0.0554940074529157
108,0.973944591029024,0.947385306384344,0.972981878088962,0.00197693574958814,0.0260554089709763,0.0279789335088874
109,0.972317026924535,0.925631768953069,0.96137982752156,0.0224971878515186,0.0276829730754645,0.0493140526510938
112,0.981965006729475,0.958486600105097,0.978803327072713,0.00643949557284679,0.0180349932705249,0.0243380583043595
113,0.980702963473467,0.959218065385912,0.979184586272149,0.00309650782728367,0.0192970365265334,0.0223290965304019
114,0.9694,0.943730529595016,0.971050786336773,-0.00340578984273265,0.0306,0.027292795504716
115,0.940594059405941,0.866058906030856,0.928222472754604,0.0263059000375799,0.0594059405940594,0.0838278931750742
116,0.985274431057564,0.965879265091864,0.982643524699599,0.00534045393858478,0.0147255689424364,0.0199733688415446
117,0.985074626865672,0.975151108126259,0.987419245154709,-0.00476028561713703,0.0149253731343284,0.0102249488752556
118,0.971606033717835,0.938035408338093,0.968027110652719,0.00736702519522617,0.028393966282165,0.0355255431591309
119,0.988217967599411,0.968253968253968,0.983870967741935,0.00879765395894428,0.0117820324005891,0.0204379562043796
120,0.955025981006988,0.924384321886923,0.960706560922855,-0.0118961788031723,0.044974018993012,0.0335448776065277
121,0.967128712871287,0.933129537638517,0.965408183435462,0.00355801541806681,0.0328712871287129,0.0363062352012628
122,0.976824404441091,0.961383407596011,0.980311553440069,-0.00713976633491995,0.0231755955589091,0.0161763109325806
123,0.97330298013245,0.951735303045634,0.975270879776038,-0.0040437555083208,0.0266970198675497,0.0227532467532468
124,0.969168121000582,0.933856502242152,0.965797101449275,0.00695652173913044,0.0308318789994183,0.0375505488157135
125,0.96286231884058,0.937389770723104,0.967683204369595,-0.0100136549840692,0.0371376811594203,0.0274473924977127
128,0.987827060305023,0.969114619080302,0.984315092366678,0.00711049146043918,0.0121729396949769,0.0191719922200611
129,0.957852799329,0.91745330387628,0.956949827170839,0.00188540902901435,0.0421472006710002,0.0439514441188782
132,0.973743100104431,0.948485068662356,0.973561546780028,0.000372897788716113,0.0262568998955691,0.0266199388561629
133,0.969571662635562,0.940441955501741,0.969306969306969,0.000546000546000546,0.0304283373644379,0.0309575795383656
134,0.9839681215828,0.969414772208527,0.984469890130268,-0.00101988781234064,0.0160318784171995,0.0150278293135436
135,0.975382741823243,0.957884845378438,0.978489462891051,-0.00637026048256905,0.0246172581767571,0.0183839621815635
136,0.951950867052023,0.931753889674682,0.964671425956434,-0.0267252425407285,0.0480491329479769,0.0222634508348794
137,0.970077576653122,0.947672320461927,0.973133222160459,-0.00629979618306467,0.0299224233468785,0.0237918215613383
138,0.97911874004601,0.957100847604221,0.978080254551883,0.00212126568852749,0.0208812599539904,0.022956030372594
139,0.984415108177484,0.964086909678578,0.981715121594441,0.00548546352166758,0.0155848918225156,0.0209700948212983
140,0.962526766595289,0.933056564608199,0.965369127516779,-0.00590604026845638,0.0374732334047109,0.0317716747442111
141,0.961063627730294,0.94344313238036,0.970898624880077,-0.0204669011832427,0.0389363722697056,0.0190630048465267
142,0.939963319234944,0.888766987542469,0.941108133935431,-0.00243587101126122,0.060036680765056,0.0577442593426385
143,0.97497079926581,0.952947892032945,0.975907135997328,-0.00192074825671218,0.0250292007341899,0.0231547270751484
144,0.982600289995167,0.950444132772324,0.974592521572387,0.0162991371045062,0.0173997100048333,0.0332857822158821
145,0.940862196020634,0.882190361029539,0.937408223201175,0.00734214390602056,0.0591378039793663,0.066020482809071
146,0.976765799256506,0.961573650503202,0.980410447761194,-0.00746268656716418,0.0232342007434944,0.0159176029962547
147,0.971885603490063,0.950687529634898,0.974720466699076,-0.00583373845405931,0.028114396509937,0.022428083861531
148,0.811902231668438,0.687668766876688,0.814933333333333,-0.00746666666666667,0.188097768331562,0.182012847965739
149,0.932232841007819,0.878787878787879,0.935483870967742,-0.00697471665213601,0.0677671589921807,0.0612423447069116
150,0.978529253891573,0.947751494671172,0.973174963299079,0.0109435473108234,0.0214707461084273,0.032121051234404
151,0.971030042918455,0.93363136176066,0.965676685043571,0.0110261426284901,0.0289699570815451,0.0396179695790591
152,0.97274199352285,0.952351594151841,0.975594351964632,-0.00586457346506068,0.0272580064771501,0.0215365125328025
153,0.969137503444475,0.940248629862318,0.969204271443334,-0.000137788494660696,0.0308624965555249,0.0307289513573102
154,0.964622828587293,0.925635560968184,0.961381872801296,0.00671963318708249,0.0353771714127072,0.0418373778758273
155,0.957804232804233,0.916234341389346,0.956286318013735,0.00316957210776545,0.0421957671957672,0.0452267932489452
156,0.977783725910064,0.937628336755647,0.967810306000795,0.0204000529871506,0.0222162740899358,0.04196170993968
